race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id,score,predicted_rank
202603020703,3歳未勝利,ダート,1150,7,13,ゲンテン,牡3,57.0,戸崎 圭太,美浦尾関 知人,,---.-,2023107346,5386,1103,0.7469855384014071,1
202603020703,3歳未勝利,ダート,1150,3,6,ニンジャトットリ,牡3,57.0,木幡 育也,美浦松永 康利,,---.-,2023106658,1167,1093,0.7063868729309907,2
202603020703,3歳未勝利,ダート,1150,5,9,ハングローズ,牝3,52.0,▲上里 直汰,美浦奥村 武,,---.-,2023102122,1217,1145,0.6889961389961391,3
202603020703,3歳未勝利,ダート,1150,2,3,エクスペクタント,牡3,57.0,横山 典弘,美浦平岩 大典,,---.-,2023105579,660,1219,0.5670616101737853,4
202603020703,3歳未勝利,ダート,1150,3,5,ジャガーライズ,牡3,57.0,三浦 皇成,美浦伊藤 圭三,,---.-,2023102594,1122,1023,0.5511800087895529,5
202603020703,3歳未勝利,ダート,1150,8,15,セントリアン,牝3,52.0,▲石田 拓郎,美浦萱野 浩二,,---.-,2023100888,1203,1024,0.5508072638715594,6
202603020703,3歳未勝利,ダート,1150,7,14,イデアジュアンイハ,牝3,55.0,石橋 脩,美浦小野 次郎,,---.-,2023102157,1077,1125,0.4029514489158812,7
202603020703,3歳未勝利,ダート,1150,8,16,テルケンレンタッチ,牡3,57.0,菊沢 一樹,美浦勢司 和浩,,---.-,2023102159,1161,1047,0.3436510618330535,8
202603020703,3歳未勝利,ダート,1150,1,2,サクラボーベル,牝3,55.0,小崎 綾也,美浦森 一誠,,---.-,2023102869,1152,1201,0.32640647687826624,9
202603020703,3歳未勝利,ダート,1150,6,12,グラデュエール,牝3,55.0,木幡 初也,美浦粕谷 昌央,,---.-,2023103225,1153,1096,0.3106781317178034,10
202603020703,3歳未勝利,ダート,1150,4,7,ジーティーフクフク,牝3,55.0,杉原 誠人,美浦西田 雄一郎,,---.-,2023106330,1135,1187,0.2950635086075774,11
202603020703,3歳未勝利,ダート,1150,1,1,プリンセスダーコ,牝3,55.0,原 優介,美浦清水 英克,,---.-,2023109055,1184,1080,0.27132040800816454,12
202603020703,3歳未勝利,ダート,1150,6,11,レーヴルーバ,牝3,52.0,▲佐藤 翔馬,美浦蛯名 利弘,,---.-,2023106317,1207,1131,0.1962166788637377,13
202603020703,3歳未勝利,ダート,1150,2,4,ヌビアン,牡3,57.0,木幡 巧也,美浦清水 英克,,---.-,2023103299,1162,1080,0.1621902332361516,14
202603020703,3歳未勝利,ダート,1150,5,10,ライブリピュア,牝3,51.0,★谷原 柚希,美浦尾形 和幸,,---.-,2023102345,1219,1141,0.13573871409028732,15
202603020703,3歳未勝利,ダート,1150,4,8,アンセートゥモダン,牝3,55.0,野中 悠太郎,美浦杉浦 宏昭,,---.-,2023105251,1158,1008,0.07500000000000001,16
