race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202602011111,マリーンステークス,ダート,1700,1,1,チュウワクリスエス,牡4,56.0,横山 和生,美浦栗田 徹,,---.-,2022102280,01140,01127
202602011111,マリーンステークス,ダート,1700,2,2,コトホドサヨウニ,牡5,57.0,佐々木 大輔,栗東奥村 豊,,---.-,2021103306,01197,01146
202602011111,マリーンステークス,ダート,1700,3,3,オウギノカナメ,牡6,55.0,丹内 祐次,美浦高木 登,,---.-,2020106873,01091,01088
202602011111,マリーンステークス,ダート,1700,4,4,ホールシバン,セ8,56.0,横山 琉人,栗東高橋 義忠,,---.-,2018100664,01192,01129
202602011111,マリーンステークス,ダート,1700,4,5,イガッチ,牡4,55.0,池添 謙一,栗東笹田 和秀,,---.-,2022100699,01032,01104
202602011111,マリーンステークス,ダート,1700,5,6,テーオードレフォン,牡7,57.5,古川 吉洋,栗東梅田 智之,,---.-,2019101324,01015,01084
202602011111,マリーンステークス,ダート,1700,5,7,ラタフォレスト,牡5,57.0,横山 武史,美浦加藤 征弘,,---.-,2021102009,01170,01059
202602011111,マリーンステークス,ダート,1700,6,8,ハグ,牡4,56.0,鮫島 克駿,栗東藤岡 健一,,---.-,2022106925,01157,01062
202602011111,マリーンステークス,ダート,1700,6,9,アスクデビューモア,牡5,54.0,鷲頭 虎太,栗東福永 祐一,,---.-,2021104824,01202,01203
202602011111,マリーンステークス,ダート,1700,7,10,ウェイワードアクト,牡6,58.0,舟山 瑠泉,美浦田中 博康,,---.-,2020110024,01221,01162
202602011111,マリーンステークス,ダート,1700,7,11,ヒルノハンブルク,牡4,56.0,武 豊,栗東武 英智,,---.-,2022103614,00666,01161
202602011111,マリーンステークス,ダート,1700,8,12,レヴォントゥレット,牡5,56.5,北村 友一,栗東矢作 芳人,,---.-,2021103717,01102,01075
202602011111,マリーンステークス,ダート,1700,8,13,マーブルロック,牡6,55.0,小沢 大仁,栗東茶木 太樹,,---.-,2020100960,01185,01181
