race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202610020710,熊本城特別,ダート,1700,1,1,コスモストーム,牡4,58.0,秋山 稔樹,栗東北出 成人,,---.-,2022104120,01181,01078
202610020710,熊本城特別,ダート,1700,2,2,ワイドクリーガー,牡4,58.0,団野 大成,栗東奥村 豊,,---.-,2022105611,01180,01146
202610020710,熊本城特別,ダート,1700,3,3,メイショウザンゲツ,牝5,56.0,菱田 裕二,栗東鈴木 孝志,,---.-,2021105939,01144,01111
202610020710,熊本城特別,ダート,1700,4,4,ユーヴェリア,牝5,56.0,国分 恭介,栗東笹田 和秀,,---.-,2021107278,01124,01104
202610020710,熊本城特別,ダート,1700,5,5,タマモジャスミン,牝4,56.0,田口 貫太,栗東大橋 勇樹,,---.-,2022103619,01208,01065
202610020710,熊本城特別,ダート,1700,5,6,タマモナポリ,牝5,56.0,酒井 学,栗東河嶋 宏樹,,---.-,2021106177,01034,01198
202610020710,熊本城特別,ダート,1700,6,7,ワンダーカモン,牡5,58.0,Ｍ．デムーロ,栗東吉村 圭司,,---.-,2021100739,05212,01130
202610020710,熊本城特別,ダート,1700,6,8,ホウショウマリス,牝4,56.0,幸 英明,栗東井上 智史,,---.-,2022103047,00732,01214
202610020710,熊本城特別,ダート,1700,7,9,ナリタヒカリ,牝4,56.0,太宰 啓介,栗東荒川 義之,,---.-,2022102739,01037,01095
202610020710,熊本城特別,ダート,1700,7,10,シュヴァルツリーベ,牝6,56.0,藤懸 貴志,栗東羽月 友彦,,---.-,2020106101,01138,01091
202610020710,熊本城特別,ダート,1700,8,11,ハピアーザンエバー,牡5,58.0,森田 誠也,栗東羽月 友彦,,---.-,2021106854,01222,01091
202610020710,熊本城特別,ダート,1700,8,12,タガノヘラクレス,牡5,58.0,高杉 吏麒,栗東千田 輝彦,,---.-,2021106544,01213,01120
