race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020712,3歳以上1勝クラス,ダート,1150,1,1,ブルーリヴァーサル,牡6,58.0,野中,美浦的場,,---.-,2020104617,01158,01063
202603020712,3歳以上1勝クラス,ダート,1150,1,2,ソニックブレイカー,牡3,55.0,戸崎圭,美浦稲垣,,---.-,2023100955,05386,01167
202603020712,3歳以上1勝クラス,ダート,1150,2,3,ディヴァインスカイ,牡3,55.0,津村,美浦田島,,---.-,2023100479,01092,01112
202603020712,3歳以上1勝クラス,ダート,1150,2,4,ベアアッコチャン,牝3,53.0,大野,美浦杉浦,,---.-,2023101039,01096,01008
202603020712,3歳以上1勝クラス,ダート,1150,3,5,ノアスペシャル,牝5,56.0,木幡巧,美浦鈴木慎,,---.-,2021102784,01162,01179
202603020712,3歳以上1勝クラス,ダート,1150,3,6,ロイヤルスパイア,牡3,55.0,坂井,美浦栗田,,---.-,2023101112,01163,01127
202603020712,3歳以上1勝クラス,ダート,1150,4,7,トワイライトサイト,牡3,55.0,小崎,美浦嘉藤,,---.-,2023102235,01152,01195
202603020712,3歳以上1勝クラス,ダート,1150,4,8,アンプイットアップ,牡3,55.0,荻野極,美浦岩戸,,---.-,2023101146,01160,01051
202603020712,3歳以上1勝クラス,ダート,1150,5,9,ナインオブレター,牡4,58.0,吉田豊,美浦佐藤吉,,---.-,2022106926,00733,01035
202603020712,3歳以上1勝クラス,ダート,1150,5,10,トリスティ,牝3,50.0,★谷原,美浦伊藤圭,,---.-,2023103085,01219,01023
202603020712,3歳以上1勝クラス,ダート,1150,6,11,マナマカナ,牝5,53.0,▲石田,美浦天間,,---.-,2021103135,01203,01090
202603020712,3歳以上1勝クラス,ダート,1150,6,12,ベリーベリーベリー,牝6,53.0,▲佐藤,美浦鈴木伸,,---.-,2020104291,01207,01026
202603020712,3歳以上1勝クラス,ダート,1150,7,13,ベルゼビュート,牡3,55.0,菊沢,美浦高木,,---.-,2023105083,01161,01088
202603020712,3歳以上1勝クラス,ダート,1150,7,14,エコロカディス,セ4,58.0,杉原,美浦森一,,---.-,2022110126,01135,01201
202603020712,3歳以上1勝クラス,ダート,1150,8,15,ロックオブソシジ,牡5,58.0,柴田大,美浦畠山,,---.-,2021100568,01009,01048
202603020712,3歳以上1勝クラス,ダート,1150,8,16,アイアンナックル,牡3,55.0,田辺,美浦尾形,,---.-,2023100633,01075,01141
